WKT,fid,O,D,length,walkwidth2,walkwidth,width,side,buile_MAX,build_ave,build_Min,katagawa,green_ori,bridge,tunnel,crosswalk_ori,roof,river,D/H,gradient2,gradient,maxspeed,O_altitude,D_altitude,crosswalk,pedst,green,walkratio,road,sidewalk,building,wall,fence,pole,traffic li,traffic si,vegetation,terrain,sky,unlabeled,rider,car,truck,bus,train,motorcycle,bycycle,others
"LINESTRING (139.6350107 35.4473817,139.6352519 35.4476181)",1846,301,284,34.181,3.0,3.0,9.5,1,39.0,19.6,4.0,2.0,0,0,0,0,0,0.0,0.48469387799999997,-0.01462801,-0.0146,,1.3,0.8,0,0,0,0.31578947368421,0.144598148,0.119694444,0.5259166670000001,0.0,0.00039444400000000003,0.045468519000000006,0.001153704,0.019609259,0.030831481,0.0011722219999999999,0.0003,0.005042593,0.0,0.042087037,0.009081481,0.003988889,0.0,1.85e-06,0.003692593,8454.0
"LINESTRING (139.6358006 35.4485345,139.6358356 35.4485847,139.6360462 35.4488801,139.6360713 35.4489151)",1847,288,285,48.912,0.0,4.5,4.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,2.0,2.0,0,0,0,0.0,0.060598148,0.062118519000000004,0.51480463,0.0014361110000000001,0.006318519,0.013173148,0.001433333,0.006673148,0.10288333300000001,0.006230556,0.027937037,0.004509259,2.13e-05,0.151701852,0.016625,0.00065463,0.0,0.0,6.39e-05,4107.166667
"LINESTRING (139.6338589 35.4464313,139.6332866 35.4470942)",1848,287,286,90.116,6.0,6.0,17.5,1,76.0,27.0,10.0,2.0,2,0,0,0,0,0.0,0.648148148,0.0,0.0,,1.1,1.1,0,0,1,0.34285714285714297,0.09459135800000001,0.060579012,0.305318519,5.429999999999999e-05,0.004260494,0.015967283999999998,0.000501852,0.002661728,0.201478395,0.014598765,0.060314815,0.002972222,0.0,0.176146296,0.007412345999999999,0.002630864,0.0,0.0,9.690000000000001e-05,9074.666667
"LINESTRING (139.6326257 35.4478465,139.6329204 35.4475132,139.6332866 35.4470942)",1849,697,286,102.868,6.0,6.0,17.5,1,45.0,24.0,7.0,2.0,2,0,0,0,0,0.0,0.729166667,-0.016526033,-0.0165,,2.8,1.1,0,0,1,0.34285714285714297,0.08548282800000001,0.075917677,0.37063888899999997,0.0,0.007884848,0.019031313,0.000398485,0.004092929,0.195203535,0.012965151999999999,0.016763131,0.001971212,0.0,0.13330404,0.032645455,0.0051555559999999995,0.0,0.0,3.54e-06,6937.4545450000005
"LINESTRING (139.6387789 35.4496671,139.6387357 35.4496893,139.6377803 35.4501792,139.6377259 35.4502085)",1850,290,289,112.79299999999999,0.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.00265974,-0.0027,,2.7,2.4,0,0,0,0.0,0.053306944,0.044558333,0.594691667,0.000161574,0.054701389,0.007970833,0.000549537,0.005886574,0.11579629599999999,0.021246296,0.004914352,0.000135185,0.0,0.07637963,0.00352963,8.06e-05,0.0,0.0,0.0072509259999999996,1591.25
"LINESTRING (139.6403138 35.4458063,139.6402583 35.445823,139.6393267 35.4463371,139.6392828 35.4463603)",1851,293,291,112.029,0.0,4.0,4.0,0,31.0,15.33333333,6.0,2.0,0,0,0,0,0,0.0,0.260869565,0.005355756,0.0054,,1.2,1.8,0,0,0,0.0,0.06571157400000001,0.07627361099999999,0.581920833,0.003943981,0.020365278,0.025028241,0.001037037,0.011693981,0.032140741,0.007821296,0.014635648000000001,0.015774536999999998,0.0,0.0291875,0.01849213,0.009443056,0.0,0.0,0.010250463000000001,13730.416669999999
"LINESTRING (139.6382267 35.4469414,139.6392346 35.4463834,139.6392828 35.4463603)",1852,292,291,115.455,0.0,4.0,4.0,0,50.0,17.0,9.0,2.0,0,0,0,0,0,0.0,0.235294118,-0.002598415,-0.0026,,2.1,1.8,0,0,0,0.0,0.017378704,0.037677777999999995,0.656342129,6.3e-05,0.013516667,0.023325462999999998,0.0008407410000000001,0.013197685,0.066056482,0.014644444,0.004239352,0.007749537,0.0,0.071320833,0.00601713,0.019084259,0.0,0.0,0.005963426,7664.833333
"LINESTRING (139.6341134 35.4484187,139.6337658 35.4480774)",1853,296,294,49.312,0.0,6.5,6.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.01013952,-0.0101,,1.7,1.2,0,0,0,0.0,0.155644444,0.099397778,0.5418166670000001,0.0,0.008868889,0.015425556000000002,0.002265556,0.005463333000000001,0.053622222000000004,0.006166667,0.0030633329999999997,0.012466666999999999,0.0,0.066903333,0.006171111,0.0,0.0,0.0,0.0,4090.4
"LINESTRING (139.6337658 35.4480774,139.6340337 35.4478382,139.6341066 35.4477569)",1854,311,294,47.2,3.5,3.5,12.0,1,29.0,15.33333333,5.0,2.0,1,0,0,0,0,0.0,0.7826086959999999,0.004237288,0.0042,,1.0,1.2,0,0,1,0.29166666666666696,0.135526667,0.051208889,0.28919888899999996,0.0,0.005743333000000001,0.033076667000000004,0.0007966669999999999,0.0039855559999999995,0.161934444,0.058136667,0.061166667,0.011643333,0.0,0.069425556,0.013651111,0.0451,0.0,2.44e-05,0.0015966670000000002,10401.2
"LINESTRING (139.6333844 35.4478537,139.6334421 35.4478886,139.6337658 35.4480774)",1855,620,294,42.573,0.0,6.5,6.5,0,30.0,29.0,28.0,2.0,0,0,0,0,0,0.0,0.224137931,0.0046978129999999995,0.0047,,1.0,1.2,0,0,0,0.0,0.181016667,0.070098889,0.557855556,0.0,0.008141111,0.014664443999999999,0.000661111,0.011077778,0.038964444,0.0016755560000000001,0.03754,0.002784444,0.000402222,0.048747778,0.007016667,8.669999999999999e-05,0.0,0.000182222,0.001187778,3221.4
"LINESTRING (139.6333844 35.4478537,139.6333256 35.4478192)",1856,620,295,6.564,0.0,6.5,6.5,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.015234613000000001,0.0152,,1.0,1.1,1,0,0,0.0,0.0,0.000355556,0.372411111,0.0,0.00015,0.007477778000000001,0.0007611110000000001,0.001344444,0.570622222,0.042766667,0.0,0.0,0.0,0.000738889,0.000155556,0.0,0.0,0.0,0.0,579.0
"LINESTRING (139.6345494 35.4481174,139.6341134 35.4484187)",1857,312,296,51.791000000000004,4.6,4.6,13.2,1,40.0,19.8,7.0,2.0,1,0,0,0,0,0.0,0.666666667,0.015446699,0.0154,,0.9,1.7,0,0,1,0.348484848484848,0.13184,0.074527778,0.408465556,0.0,0.0027066670000000003,0.040524444,0.00047333300000000004,0.007027778,0.140221111,0.010706667,0.016982221999999998,0.006055556,0.0,0.075271111,0.048732222,0.0,0.0,0.0,0.007045556,5295.6
"LINESTRING (139.6350107 35.4473817,139.6345059 35.4477795)",1858,301,297,63.62,0.0,7.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.003143666,-0.0031,,1.3,1.1,0,0,0,0.0,0.075859259,0.043673147999999995,0.512623148,0.017453704,0.074849074,0.035599074,0.003833333,0.018434258999999998,0.050725926,0.003987037,0.02822963,0.0036157409999999996,0.0,0.076660185,0.01215463,0.000265741,0.0,0.0,0.013311111,5170.5
"LINESTRING (139.637392 35.445988,139.6365183 35.4464723,139.6364282 35.4465236)",1859,300,298,105.68700000000001,0.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.00283857,-0.0028,,1.3,1.0,0,0,0,0.0,0.106628283,0.045675253,0.620735858,4.44e-05,0.0027141409999999998,0.033180808,0.000820707,0.018101515,0.037864646,0.002385859,0.008534848000000001,0.004716667,8.08e-06,0.064009596,0.012563636000000001,0.003254545,0.0,0.0,0.003788384,6295.0909090000005
"LINESTRING (139.6355137 35.4470227,139.6355658 35.4470029,139.6363314 35.4465797,139.6364282 35.4465236)",1860,299,298,99.779,0.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.001002215,-0.001,,1.1,1.0,0,0,0,0.0,0.039680556,0.039445556,0.584903333,0.001045,0.033001667,0.027602777999999998,0.0015333329999999998,0.013271111,0.063555,0.026675,0.014239443999999999,0.005092778,0.0,0.097981667,0.008493889000000001,0.020197222,0.0,0.0,0.00023500000000000002,4148.4
"LINESTRING (139.6350107 35.4473817,139.6354634 35.4470409,139.6355137 35.4470227)",1861,301,299,60.821999999999996,0.0,7.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0032882840000000003,-0.0033,,1.3,1.1,0,0,0,0.0,0.06838968299999999,0.051910317000000004,0.553309524,0.0,0.022638889,0.027642062999999998,0.002035714,0.011525397,0.087785714,0.024023016,0.009557936999999999,0.009720635,0.0027388890000000004,0.086429365,0.004690476,4.44e-05,0.0,0.0,0.0066079369999999995,5571.0
"LINESTRING (139.6384459 35.4454013,139.6383987 35.445427,139.637392 35.445988)",1862,307,300,115.631,0.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.00259446,0.0026,,1.0,1.3,0,0,0,0.0,0.062294444000000004,0.061170833,0.633275926,0.0,0.007833333,0.044673147999999996,0.001163426,0.015307407,0.042561574000000005,0.006323148000000001,0.018043056000000002,0.005731481,0.000214352,0.064502778,0.005390278,0.0030611109999999996,0.0,1.85e-06,0.012428241000000001,2884.25
"LINESTRING (139.6347544 35.4464521,139.6348081 35.4465032,139.6351568 35.4468861)",1863,656,302,60.494,0.0,4.5,4.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.001653057,-0.0017,,1.2,1.1,0,0,0,0.0,0.034625926,0.054440740999999994,0.643747222,0.000164815,0.008942593,0.01612963,0.000958333,0.006434259,0.047440740999999995,0.04130463,0.004724074,0.0031194440000000003,0.0,0.09470185199999999,0.011427778000000001,0.0,0.0,0.0,0.005550925999999999,4731.666667
"LINESTRING (139.6365325 35.4450461,139.636329 35.4448359)",1864,306,303,29.768,3.5,3.5,13.0,1,19.0,15.0,10.0,2.0,2,0,0,0,0,0.0,0.8666666670000001,0.006718624,0.0067,,0.9,1.1,0,0,1,0.269230769230769,0.18388148199999998,0.09896111099999999,0.426568519,0.0,0.000440741,0.022064815,0.0015018520000000001,0.016162963,0.100453704,0.011205556,0.012585185,0.008812963,0.0,0.074998148,0.003911111,0.002496296,0.0,0.0,0.00035740699999999996,6407.666667
"LINESTRING (139.6361269 35.4446182,139.6362881 35.4447919,139.636329 35.4448359)",1865,725,303,30.351,8.5,8.5,19.0,1,63.0,29.0,7.0,2.0,1,0,0,0,0,0.0,0.655172414,-0.009884353,-0.0099,,1.4,1.1,0,0,1,0.447368421052632,0.252109259,0.10332777800000001,0.478359259,0.0,3.3299999999999996e-05,0.037177778,0.000505556,0.007381481,0.063438889,0.001401852,0.003511111,0.018868519,0.0,0.013927778,7.219999999999999e-05,8.7e-05,0.0,0.0,0.00018888900000000003,3529.666667
"LINESTRING (139.636329 35.4448359,139.6363946 35.4447995,139.6371398 35.4443881,139.6371857 35.4443588)",1866,706,303,94.01799999999999,3.0,3.0,10.0,1,39.0,26.0,19.0,2.0,0,0,0,0,0,0.0,0.384615385,0.0,0.0,,1.1,1.1,0,0,0,0.3,0.12100833300000001,0.118117222,0.401913333,0.011325,0.016075,0.010302222,0.0007099999999999999,0.013832778,0.13030333300000002,0.02345,0.024998332999999998,0.007873889,0.000281667,0.052718333,0.017258333,0.005329444,0.0,0.0,0.0014438889999999998,7750.6
"LINESTRING (139.6354887 35.4453073,139.6355569 35.4452714,139.636329 35.4448359)",1867,634,303,92.427,4.0,4.0,10.5,1,63.0,39.71428571,8.0,2.0,0,0,0,0,0,0.0,0.264388489,-0.001081935,-0.0011,,1.2,1.1,0,0,0,0.38095238095238104,0.153736667,0.122414444,0.520675,0.0,0.007495556,0.01568,0.0005811109999999999,0.013117778,0.009930556,0.0009455560000000001,0.018197778,0.012527778,0.000266111,0.076094444,0.005463333000000001,0.000132222,0.0,0.00039277800000000004,0.008533889000000001,6086.7
"LINESTRING (139.634685 35.4457588,139.6347617 35.4457162,139.6353511 35.445389,139.6354147 35.4453537)",1868,305,304,79.99,4.0,4.0,10.5,1,37.0,26.33333333,9.0,2.0,0,0,0,0,0,0.0,0.398734177,-0.005000625,-0.005,,1.7,1.3,0,0,0,0.38095238095238104,0.168918056,0.099090278,0.481505556,0.000132639,0.001205556,0.026285417000000002,0.0010013889999999999,0.019228472,0.054729167,0.009818056,0.010228471999999999,0.003840278,0.0,0.069894444,0.028842361,0.0,0.0,8.125e-05,0.001865278,4200.0
"LINESTRING (139.6373722 35.4445725,139.6373179 35.4446042,139.6365783 35.4450203,139.6365325 35.4450461)",1869,309,306,92.51799999999999,0.0,4.5,4.5,0,31.0,13.33333333,4.0,2.0,0,0,0,0,0,0.0,0.3375,-0.002161741,-0.0022,,1.1,0.9,0,0,0,0.0,0.027567777999999998,0.043606667,0.558972778,0.0,0.131713889,0.023047222000000003,0.000296111,0.010820556,0.033337778,0.006212778,0.011552222,0.020467222,0.00045222199999999995,0.072776667,0.004494444,0.014028333,0.0,0.0,0.009572778,5594.5
"LINESTRING (139.6356883 35.4455146,139.6357274 35.4454928,139.6365325 35.4450461)",1870,639,306,92.53200000000001,0.0,4.5,4.5,0,31.0,17.1875,4.0,2.0,0,0,0,0,0,0.0,0.261818182,-0.001080707,-0.0011,,1.0,0.9,0,0,0,0.0,0.054985,0.082398333,0.615827778,0.0,0.0242,0.031023889,0.001148333,0.012255,0.0046633329999999995,0.001728889,0.025141667000000003,0.014265556,6.829999999999999e-05,0.070531667,0.010013889,0.0030744440000000004,0.0,4.6700000000000003e-05,0.005044444,7844.9
"LINESTRING (139.6395276 35.4447903,139.6394766 35.4448195,139.6384917 35.4453754,139.6384459 35.4454013)",1871,308,307,119.23700000000001,0.0,5.5,5.5,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.003354663,0.0034,,0.6,1.0,0,0,1,0.0,0.038994017,0.038655128,0.692827778,1.2e-05,0.002936325,0.024395299,0.00153547,0.018628205,0.028891026,0.011017948999999999,0.01419359,0.016528205,0.0,0.061617094000000004,0.006063248,0.002332906,0.0,0.00028931599999999997,0.001124359,7192.461538
"LINESTRING (139.6373722 35.4445725,139.6371857 35.4443588)",1872,706,309,29.156,6.5,6.5,17.0,1,19.0,19.0,19.0,1.0,0,0,0,0,0,0.0,0.894736842,0.0,0.0,,1.1,1.1,0,0,0,0.38235294117647106,0.139337037,0.097555556,0.210901852,0.002418519,0.057068519000000005,0.022381481,0.0004,0.027090741,0.272175926,0.08237037,0.001385185,0.0036740740000000003,0.0,0.017853703999999998,9.26e-06,0.0,0.0,0.0,5.56e-06,11767.0
"LINESTRING (139.6375769 35.4448046,139.6375325 35.4447526,139.637441 35.4446533,139.6373722 35.4445725)",1873,310,309,31.785,6.5,6.5,17.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.009438414000000001,0.0094,,0.8,1.1,0,0,1,0.38235294117647106,0.184188889,0.107711111,0.109101852,0.032946296,0.10388703699999999,0.012401852,0.000524074,0.00615,0.308492593,0.071701852,0.004885185,0.004842593,0.000187037,0.024644443999999998,0.000259259,0.0,0.0,0.0,0.00033888900000000004,4992.666667
"LINESTRING (139.6345494 35.4481174,139.6341066 35.4477569)",1874,312,311,56.708,0.0,4.5,4.5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.00176342,0.0018,,0.9,1.0,0,0,0,0.0,0.014241667,0.026478704,0.629730556,0.0,0.047494444000000004,0.037219444,0.001388889,0.010247222,0.10110463,0.000852778,0.045687963,0.01077963,0.0,0.019076852,0.0034129629999999998,0.0,0.0,0.0,0.004881481,8532.5
"LINESTRING (139.6455626 35.443342,139.6455958 35.4433479)",1875,314,313,3.0780000000000003,3.5,3.5,10.0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,,1.3,1.3,0,0,0,0.35,0.136244444,0.167255556,0.5057166670000001,0.0,0.016888889,0.03815,0.000644444,0.021977777999999996,0.011433333,0.0,0.035988888999999996,0.016038889,0.0,0.024277778,0.0010055560000000001,0.00025,0.0,0.0,0.0,4343.0
"LINESTRING (139.6431255 35.4425801,139.6426883 35.4420551)",1876,316,315,70.545,0.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.001417535,0.0014,,1.4,1.5,0,0,0,0.0,0.024633332999999997,0.023645238,0.272680159,0.000436508,0.066407937,0.050188095,0.0,0.00787619,0.029390476000000002,0.03805873,0.045742857000000005,0.0010476189999999999,0.0,0.0027682540000000004,0.001365079,0.235833333,4.76e-06,0.0,0.0,35985.85714
"LINESTRING (139.6357006 35.4426687,139.6353254 35.4429913)",1877,323,317,49.417,5.0,5.0,17.0,1,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,,1.9,1.9,0,0,1,0.294117647058823,0.207055556,0.078123333,0.235342222,0.0,0.012462222,0.037663333,0.00355,0.009652222,0.19399666699999998,0.118436667,0.050193333,0.00656,0.000844444,0.007931111,1.67e-05,0.000826667,0.0,0.000222222,0.004036667,5955.6
"LINESTRING (139.6349659 35.4433199,139.6353254 35.4429913)",1878,343,317,48.946000000000005,2.0,2.0,12.5,1,43.0,34.33333333,30.0,2.0,0,0,0,0,0,0.0,0.36407767,0.012258406999999999,0.0123,,1.3,1.9,0,0,0,0.16,0.260582222,0.101798889,0.285778889,6.670000000000001e-05,0.02129,0.040854444,0.001741111,0.012664443999999999,0.148751111,0.009706666999999999,0.044137777999999996,0.006397778000000001,0.0,0.03123,0.00021333299999999999,0.00045,0.0,0.000257778,0.0007588889999999999,5997.6
"LINESTRING (139.6347773 35.4425939,139.6353254 35.4429913)",1879,554,317,66.468,20.0,20.0,20.0,2,43.0,35.0,30.0,1.0,3,0,0,0,0,0.0,0.571428571,0.0090269,0.009000000000000001,,1.3,1.9,0,1,1,0.0,0.164851587,0.07163492099999999,0.265954762,0.000138889,0.009764286,0.020569841000000002,0.000983333,0.006596032,0.281677778,0.11211904800000001,0.007854762,0.0030563490000000003,0.0,0.025519048,0.0,0.0,0.0,1.59e-06,0.012699206000000001,2984.142857
"LINESTRING (139.6329485 35.4433734,139.6328912 35.4434244)",1880,643,318,7.688,3.5,3.5,17.0,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.013007284,0.013000000000000001,,1.3,1.4,1,0,0,0.0,0.3308,0.06,0.473405556,0.0,0.007827778,0.020344444,0.001316667,0.009177778000000001,0.0027,0.0038944440000000004,0.017172222,0.008933333,0.0,0.005838889,0.016072222,0.0,0.0,0.0,0.0,7653.0
"LINESTRING (139.6328912 35.4434244,139.6329751 35.4434851,139.6334028 35.4437946,139.6334504 35.4438291)",1881,548,318,67.759,5.5,5.5,24.5,1,45.0,36.0,31.0,2.0,2,0,0,0,0,0.0,0.680555556,0.001475819,0.0015,,1.3,1.4,0,0,1,0.224489795918367,0.326343651,0.028552381,0.26221031699999997,0.0,0.000434921,0.023952381000000002,0.0016658729999999998,0.009921429,0.20980873,0.008840476,0.04162381,0.001354762,0.0,0.051992857,0.006934126999999999,0.014913491999999999,0.0,0.0,0.0,2061.142857
"LINESTRING (139.6325377 35.4437441,139.6328336 35.4434765,139.6328912 35.4434244)",1882,320,318,47.846000000000004,4.5,4.5,11.5,1,45.0,31.33333333,19.0,2.0,1,0,0,0,1,0.0,0.36702127700000003,0.0,0.0,,1.4,1.4,0,0,1,0.39130434782608703,0.20634,0.056101110999999995,0.432961111,1.7800000000000002e-05,0.0023822220000000002,0.040368889,0.002691111,0.011431111,0.038560000000000004,0.000382222,0.021152222000000002,0.012073333,0.002362222,0.1157,0.021378888999999998,1.11e-06,0.0,0.000161111,0.015573333,3665.2
"LINESTRING (139.6320527 35.4427632,139.63212 35.4428163,139.6328403 35.4433843,139.6328912 35.4434244)",1883,341,318,105.713,5.5,5.5,24.5,1,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.001891915,0.0019,,1.2,1.4,0,0,1,0.224489795918367,0.33043232300000003,0.027790403999999998,0.372512626,0.000559091,0.0037429290000000003,0.031779293,0.002622222,0.009402525,0.069895455,0.0053949490000000004,0.038286869,0.004437374,0.0,0.05939596,0.011503535,2.53e-06,0.0,4.39e-05,0.001030808,5610.0909090000005
"LINESTRING (139.6340397 35.4441565,139.6339773 35.4442135)",1884,637,319,8.493,3.0,3.0,11.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,1.2,1.2,1,0,0,0.0,0.326555556,0.04855,0.539233333,0.0,0.0,0.022894444,0.002088889,0.001572222,0.000805556,0.0,0.010783333,0.024583333,0.0,0.014516666999999999,0.0,0.0,0.0,0.0,0.0,1515.0
"LINESTRING (139.633611 35.4445256,139.6339155 35.4442661,139.6339773 35.4442135)",1885,321,319,48.015,3.0,3.0,11.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.004165365,-0.0042,,1.4,1.2,0,0,0,0.272727272727273,0.232051111,0.037052222,0.460222222,0.0,0.007207778000000001,0.033615556,0.0026866670000000002,0.004166667,0.047045555999999995,0.000743333,0.049273332999999996,0.044321110999999996,0.0,0.02349,0.023347778,0.0016277779999999999,0.0,1.22e-05,0.00030555599999999996,5909.6
"LINESTRING (139.6334504 35.4438291,139.6339116 35.4441655,139.6339773 35.4442135)",1886,548,319,64.072,5.5,5.5,24.5,1,32.0,18.2,10.0,2.0,2,0,0,0,0,0.0,1.346153846,-0.001560744,-0.0016,,1.3,1.2,0,0,1,0.224489795918367,0.264663492,0.019513492,0.291425397,0.0,0.002056349,0.022392062999999997,0.002303968,0.003265873,0.184557143,0.01690873,0.038535714,0.001770635,1.1900000000000001e-05,0.081066667,0.024413492000000002,0.000318254,0.0,0.0,0.00201746,8060.285714
"LINESTRING (139.6325377 35.4437441,139.6316636 35.4431102)",1887,348,320,106.012,3.0,3.0,11.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0009432889999999999,-0.0009,,1.5,1.4,0,0,0,0.272727272727273,0.122930303,0.11419596,0.422171212,0.0,0.043122222,0.065665657,0.002259091,0.015483333,0.04210202,0.008145455,0.044341414,0.010956061000000001,0.0,0.046578787999999996,0.02505101,0.001557576,0.0,0.0,0.00038131300000000004,6310.5454549999995
"LINESTRING (139.6317345 35.4444764,139.632014 35.4442215,139.6322418 35.4440139,139.6325377 35.4437441)",1888,322,320,109.2,4.5,4.5,11.5,1,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,0.0,,1.4,1.4,0,0,1,0.39130434782608703,0.165966162,0.131785354,0.499086869,0.0,0.00330404,0.043194444000000005,0.003137879,0.026255556,0.025922222,3.64e-05,0.014481818,0.016510101,5.8099999999999996e-05,0.04515303,0.000616667,0.00027727299999999997,0.0,0.000389394,0.0028666670000000003,3772.4545450000005
"LINESTRING (139.6330789 35.4441381,139.6325377 35.4437441)",1889,552,320,65.75,3.0,3.0,11.0,1,45.0,21.66666667,11.0,2.0,0,0,0,0,0,0.0,0.507692308,0.0015209129999999998,0.0015,,1.3,1.4,0,0,0,0.272727272727273,0.130026984,0.125676984,0.48420555600000004,0.0,0.005134921,0.051700794,0.001202381,0.018060317,0.041260317000000005,4.76e-06,0.027559524,0.005754761999999999,0.0,0.048844444,0.029216667,0.0,0.0,0.0004888890000000001,0.002252381,5149.857143
"LINESTRING (139.633611 35.4445256,139.6330789 35.4441381)",1890,552,321,64.653,3.0,3.0,11.0,1,21.0,13.83333333,7.0,2.0,0,0,0,0,0,0.0,0.795180723,0.001546719,0.0015,,1.3,1.4,0,0,0,0.272727272727273,0.109240741,0.138359259,0.452325926,0.0,0.009140740999999999,0.063198148,0.001222222,0.016808333,0.023817592999999998,0.0008111110000000001,0.028306481,0.017560185,0.0,0.04075,0.041612037000000004,0.000106481,0.0,0.0,0.005633333000000001,9199.333333
"LINESTRING (139.6343044 35.4450366,139.6342047 35.4449631,139.633611 35.4445256)",1891,336,321,84.70100000000001,3.0,3.0,11.0,1,47.0,30.0,13.0,2.0,0,0,0,0,0,0.0,0.36666666700000006,-0.001180624,-0.0012,,1.5,1.4,0,0,0,0.272727272727273,0.136973611,0.121034722,0.490318056,9.86e-05,0.014692361000000001,0.069640972,0.000863194,0.016900693999999997,0.022264582999999998,0.000863889,0.027885417000000003,0.012463888999999999,0.0,0.033959027999999995,0.027254167000000003,0.00037916699999999997,0.0,0.0,0.002475,3947.875
"LINESTRING (139.6317345 35.4444764,139.6323264 35.4448861)",1892,337,322,70.359,4.5,4.5,12.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,,1.4,1.4,0,0,1,0.375,0.10352381,0.11366904800000001,0.448888095,0.0,0.0048611109999999996,0.02974127,0.001192063,0.007805556,0.07366587299999999,0.019669841,0.060638889,0.007254762,0.0,0.088763492,0.008623015999999999,3.17e-06,0.0,0.0,0.005913491999999999,4641.571429
"LINESTRING (139.6310666 35.4451238,139.6313766 35.4448233,139.6314895 35.4447139,139.6317345 35.4444764)",1893,325,322,94.037,4.5,4.5,11.5,1,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,-0.006380467,-0.0064,,2.0,1.4,0,0,1,0.39130434782608703,0.171764815,0.09306358,0.50014321,0.0007234569999999999,0.000745679,0.022617901,0.002785185,0.01202037,0.025153704,0.002945062,0.026146914,0.017038272,5.68e-05,0.09020370400000001,0.0014481479999999998,0.004012346,0.0,0.000159259,0.006429012,4057.666667
"LINESTRING (139.6308671 35.4438328,139.6313703 35.4442061,139.6317345 35.4444764)",1894,340,322,106.28200000000001,4.5,4.5,12.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,-0.001881786,-0.0019,,1.6,1.4,0,0,1,0.375,0.163222222,0.093182222,0.45757444399999997,0.0,0.005297778,0.027191667000000003,0.0017094439999999999,0.017096111,0.033833333,0.000125556,0.057927778,0.008811111,3.11e-05,0.081341667,0.019029444,0.0006777780000000001,0.0,0.0,0.001865,5595.0
"LINESTRING (139.6357006 35.4426687,139.6351521 35.4422809)",1895,418,323,65.791,20.0,20.0,20.0,2,72.0,72.0,72.0,1.0,3,0,0,0,0,0.0,0.27777777800000003,0.009119788,0.0091,,1.3,1.9,0,1,1,0.0,0.14010714300000002,0.04918254,0.158796032,0.0,0.015742063,0.012103175,0.000222222,0.0073722219999999995,0.387079365,0.124365079,0.016898413,0.003588095,0.0,0.013764286,0.049668254,3.17e-06,0.0,0.0,0.002007143,3438.142857
"LINESTRING (139.6361205 35.4422785,139.6357006 35.4426687)",1896,423,323,57.702,5.5,5.5,14.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.010398253,0.0104,,1.3,1.9,0,0,1,0.3928571428571429,0.186225,0.11497685199999999,0.24380185199999999,0.0,0.005710185,0.05305,0.003575,0.010611111000000001,0.19102037,0.05542037,0.045923148,0.010352778,0.0,0.013150926,0.031898148,0.000239815,0.0,0.0,0.00027314799999999997,6078.833333
"LINESTRING (139.630562 35.4456294,139.6308664 35.4453352,139.6310666 35.4451238)",1897,325,324,72.47399999999999,4.5,4.5,11.5,1,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.00275961,0.0028,,2.0,2.2,0,0,1,0.39130434782608703,0.155131746,0.086066667,0.481506349,0.0,0.005336508,0.018903968,0.001615079,0.007326984,0.044114285999999996,0.010346032,0.056962698,0.006961905,0.0,0.083889683,8.329999999999999e-05,0.000483333,0.0,0.0,0.00018492099999999997,7395.5714290000005
